onset,offset,transcript,sub,tier
193.16209,194.270231,is that those yummy,99,CG
196.17671,197.654231,does that taste yummy here let us try this,99,CG
198.678964,199.417724,let us try this,99,CG
200.907161,204.398401, let us try this okay well fine you can keep it,99,CG
210.213163,210.880431,(voc),99,CG
223.344038,224.094715,yes,99,CG
233.210068,233.400716,(voc),99,CG
239.239309,239.537196,(voc),99,CG
252.417846,253.049368,hi,99,CG
254.932016,255.694607,hi baby,99,CG
256.278467,256.874241,what do you think,99,CG
257.43427,258.399425,is that a fun toy,99,CG
258.470918,261.199566,(voc),99,CG
261.425961,262.045566,oh yeah,99,CG
262.915397,263.904383,is that a fun toy,99,CG
265.453398,267.026243,we will have to get one of those huh,99,CG
269.850215,272.555033,(voc),99,CG
273.377202,274.270864,really,99,CG
277.202076,279.287288,[imitation],99,CG
292.275177,295.980896,(voc),99,CG
296.529009,298.35208,whats a matter do you like that,99,CG
301.033066,302.415263,is it hard to get your mouth on it,99,CG
303.66639,304.369405, yay,99,CG
304.917517,305.274982,okay,99,CG
305.680109,306.383123,can you rover it,99,CG
307.348278,307.610419,come here,99,CG
310.14842,310.922927,yes go get it,99,CG
311.196983,312.054899,can you go get it,99,CG
312.92473,313.77073,go get it,99,CG
316.928336,317.833914,you go get it ,99,CG
318.620337,319.573576,(voc),99,CG
319.716562,320.443407,you can do it,99,CG
321.754112,322.326056,you can do it,99,CG
322.469041,323.684422,(voc),99,CG
326.806282,327.795268,(other),99,CG
327.294817,332.120592,baby what is a matter oh its hard to roll in those here let us try this way,99,CG
330.226029,331.143522,(other),99,CG
333.324057,335.707156,turn that way can you see it it is right there,99,CG
334.098565,337.673213,(other),99,CG
337.208509,339.091157,it is right here can you come get it,99,CG
338.697946,339.210312,(voc),99,CG
339.722678,340.473354,go get it,99,CG
343.36882,347.789468,okay okay you are just going to be cranky huh,99,CG
343.809693,345.358707,(other),99,CG
350.95899,351.828821,you want to sit up,99,CG
353.354005,354.378737,do you want that or do you want that,99,CG
363.875387,367.831331,mmm mmm,99,CG
375.671727,376.9586,(voc),99,CG
378.769755,379.437023,(voc),99,CG
384.882404,386.610151,look at you sitting up big girl,99,CG
398.787787,399.109505,oh,99,CG
416.017593,420.771875,yay babyname yay babyname,99,CG
419.747143,420.664636,(voc),99,CG
423.309876,423.822242,what is a matter?,99,CG
428.802919,429.529764,can you get it,99,CG
448.344331,448.737542,(voc),99,CG
456.613684,460.224079,(other),99,CG
459.27084,460.307488,whats a matter,99,CG
460.986671,462.595263,oh lovei,99,CG
465.288165,466.527376,(other),99,CG
468.362362,469.351348,yeah,99,CG
469.827968,470.566729,can you stand up,99,CG
471.484222,472.675772,yay,99,CG
473.486025,474.034138,stand up,99,CG
474.498842,474.939716,(voc),99,CG
476.155096,477.179829,(voc),99,CG
477.310899,478.335632,woah,99,CG
480.504252,480.909379,(voc),99,CG
482.637125,483.268647,(voc),99,CG
484.055069,484.805745,ready,99,CG
485.985379,488.594873,[sound effects],99,CG
489.107239,491.228197,(voc),99,CG
490.45369,491.359268,yeah,99,CG
492.920198,493.742367,yeah,99,CG
493.456395,494.290479,(voc),99,CG
496.11355,498.901776,yay babyname oops,99,CG
502.238115,503.417749,(voc),99,CG
504.633129,505.657862,[sound effects],99,CG
517.489948,518.824484,you want those toys again,99,CG
521.779526,522.69702,you want to try this one,99,CG
524.007724,525.223105,wow,99,CG
538.711445,539.497868,you get it,99,CG
556.000828,557.383026,(voc),99,CG
560.028265,561.446209,mmm,99,CG
567.737591,568.08314,(voc),99,CG
576.507395,578.390043,do you want some go drop them off,99,CG
582.500889,590.079144,(voc),99,CG
591.282609,595.083652,(voc),99,CG
595.238553,595.977314,oh yeah,99,CG
595.798581,595.977314,(voc),99,CG
596.918638,597.752723,really,99,CG
599.754526,601.720582,[imitate baby],99,CG
604.473062,605.378639,(voc),99,CG
607.094471,607.535344,(voc),99,CG
613.731401,615.197007,get it you want to suck on that,99,CG
615.435317,618.557177,(voc),99,CG
619.057628,620.809205,(voc),99,CG
620.904529,621.333487,(oh yeah,99,CG
621.226248,622.644192,(voc),99,CG
622.930164,624.074051,[imitates baby],99,CG
625.349009,628.97132,(voc),99,CG
629.519432,631.151855,(voc),99,CG
631.592728,632.748531,(voc),99,CG
633.153658,634.035405,(voc),99,CG
634.416701,635.822729,(voc),99,CG
636.227856,636.609152,(voc),99,CG
639.44504,640.1838,so funny,99,CG
641.196617,642.018787,oh get it,99,CG
642.733716,647.690562,(other),99,CG
648.059943,649.156168,[imitates baby],99,CG
651.634591,652.718901,roll over kiddo,99,CG
653.290845,653.946197,here we go,99,CG
655.554789,655.936085,get it,99,CG
656.031409,658.605156,(voc),99,CG
659.665635,660.535466,is that what you think,99,CG
662.155973,663.144959,(other),99,CG
665.587636,667.148566,here why do we not try this one again,99,CG
666.219157,667.291552,(voc),99,CG
667.637101,669.233777,want those,99,CG
667.792002,669.138453,(voc),99,CG
669.364848,669.960622,want those,99,CG
670.318087,672.200735,(voc),99,CG
671.23558,672.403299,or do you want to try this again,99,CG
672.808426,673.654426,(voc),99,CG
674.178708,675.632398,(voc),99,CG
679.457272,681.828455,(voc),99,CG
681.995272,683.639611,[imitates baby],99,CG
685.009893,685.975048,(voc),99,CG
690.884232,692.552401,(voc),99,CG
693.636711,695.018908,whats a matter are you getting hungry,99,CG
695.06657,695.995979,(voc),99,CG
696.567923,697.366261,whats a matter,99,CG
698.021613,698.736543,(voc),99,CG
699.51105,699.868515,(voc),99,CG
705.528375,706.314798,shake shake shake,99,CG
709.698798,714.071785,(other),99,CG
715.918687,717.408124,(voc),99,CG
721.947927,724.152294,(other),99,CG
726.737956,727.429055,whats a matter,99,CG
727.476717,729.204464,(voc),99,CG
729.264041,730.002802,oh yeah,99,CG
730.002802,731.063281,(other),99,CG
732.028436,733.362971,[sound effects],99,CG
734.828577,735.269451,hi,99,CG
735.710324,738.486634,(other),99,CG
739.82117,741.251029,(other),99,CG
744.122663,744.778016,(voc),99,CG
744.932917,747.506664,[imitates baby] whats a matter little one,99,CG
749.019932,749.794439,[sound effects],99,CG
756.622018,757.75399,what do you see over there,99,CG
758.957455,762.853821,what do you see oh look here is a mirror here is a mirror,99,CG
767.226808,771.182753,wow do you see the baby in there,99,CG
784.659177,785.779234,who is that,99,CG
786.803966,787.781037,who is that baby,99,CG
789.961573,790.998221,babyname,99,CG
792.094446,792.606813,(voc),99,CG
793.822193,797.361095,babyname,99,CG
804.546139,807.572674,do you see that baby do you see that baby,99,CG
808.752308,809.931942,what else do we have over here,99,CG
810.682618,811.492872,what else is on here,99,CG
814.686225,815.54414,it is a cow,99,CG
816.151831,817.736592,(voc),99,CG
818.487268,820.167352,moo,99,CG
820.989522,823.229635,(voc),99,CG
823.610931,824.719072,oh yeah,99,CG
825.195691,826.172762,(voc),99,CG
826.589804,830.033382,(voc),99,CG
830.104875,831.939862,oh baby what is a matter,99,CG
832.845439,833.82251,whats a matter baby,99,CG
833.882087,834.370623,(voc),99,CG
836.241355,837.170764,want to try another toy,99,CG
837.92144,839.541947,(voc),99,CG
839.601525,840.423694,want to try a different one,99,CG
841.233948,842.008455,look at this one,99,CG
843.128511,844.90392,oh,99,CG
845.952484,848.526231,(voc),99,CG
848.955188,850.825921,(voc),99,CG
851.028485,852.756231,oh yeah is that one fun,99,CG
858.02288,860.262993,(other),99,CG
860.560881,861.466458,babyname hey,99,CG
861.800092,863.027388,(other),99,CG
863.146543,864.433416,run [x10],99,CG
863.408684,864.910036,(other),99,CG
865.863276,866.840346,(voc),99,CG
866.280318,867.626769,run [x10],99,CG
868.865981,870.546065,run [x10] hop one leg,99,CG
871.701868,873.715587,run [x10] hop on the leg,99,CG
875.169277,878.088574,run [x10] slide,99,CG
880.078461,880.900631,yes oh,99,CG
884.951899,887.156265,(other),99,CG
887.156265,891.731816,run [x10] skip [x4],99,CG
892.577816,893.840858,run [x10],99,CG
895.282633,897.558493,run [x10] hop,99,CG
898.106605,898.46407,hop,99,CG
901.085479,904.255001,(other),99,CG
21.790187,26.038131,Ohh your toys wait you want to pick up the whole mat?,101,CG
28.229613,33.069569,You are going to pick up the whole mat I do not think that is how they want you to play [laughs],101,CG
35.281823,39.093548,Look at this bear does this rattle,101,CG
81.81187,82.559674,[sound effects],101,CG
85.519733,86.64144,[sound effects],101,CG
93.787125,98.907508,Yeah that probably used to make noise huh oh goodness what is mommy looking at,101,CG
101.483278,108.961321,[laughs] really crunching up the mat huh You are being very quiet little bear,101,CG
111.744815,112.606867,[baby name],101,CG
127.095576,127.770677,[laughs],101,CG
148.449544,157.298562,Fun in there huh it is still like the star the star is like on your crib blanket huh your stroller blanket,101,CG
160.985653,161.691912,(voc),101,CG
162.595509,166.791522,Well now you are stuck you are stuck so now you are going to start talking huh,101,CG
170.831743,174.248793,(voc),101,CG
171.662637,177.67623,Well what do you think what what come on tell me,101,CG
176.918039,177.728161,(voc),101,CG
186.525247,187.127645,(voc),101,CG
188.041628,199.601437,Do you want to come up do you want to come up go ahead good girl oh a bug there is a bug,101,CG
188.270124,188.882908,(voc),101,CG
210.454986,221.453941,this one at home but I did not do you want to see it maybe it is one I should get huh what do you think gone,101,CG
248.198332,248.603392,[unintelligible],101,CG
430.6522,438.950751,Yeah I hope they clean these things pretty well I think you are going to be mad if I try to take that away but these guys,101,CG
441.536907,445.81601,Kind of smushed up huh sounds smushed up,101,CG
451.808831,453.179805,Oh something new,101,CG
457.064233,463.379025,Oh which one is better there you go right in the mouth oh my goodness,101,CG
468.842151,471.677576,(other),101,CG
476.746028,477.7431,[laughs],101,CG
483.258157,485.314619,Do you want to go on top [sound effect],101,CG
491.276281,493.789734,yeah you threw up on there we are almost done though,101,CG
492.979613,493.74819,(voc),101,CG
496.251257,497.487211,(voc),101,CG
497.352191,498.338877,Big yawn,101,CG
506.03503,507.572184,What is up [baby name] [sound effect],101,CG
510.906144,512.173257,(other),101,CG
521.863555,534.991675,Ohh there is this star this side is black with white polka dots and this side is white with black polka dots I do not care mom it is yummy yeah,101,CG
537.162385,539.250005,What color is this strap,101,CG
538.128299,538.377567,(other),101,CG
540.340553,541.514191,(voc),101,CG
541.711528,543.238295,Yeah this strap is red,101,CG
559.253771,559.482267,(voc),101,CG
560.001575,560.39625,Oooh,101,CG
560.39625,560.583201,(other),101,CG
563.075882,563.304378,(other),101,CG
564.664966,572.27803, Oh yeah you spit up and the diaper bag is out there huh [sound effects,101,CG
568.77789,569.702259,(voc),101,CG
573.181627,574.407195,(voc),101,CG
574.126768,575.996279,Thanks [laughs],101,CG
580.877779,585.364605,Yuckos yucko [unintelligible] huh kiss,101,CG
583.868997,584.305216,(other),101,CG
586.673263,588.407753,(other),101,CG
590.079927,590.848504,(voc) ,101,CG
590.890048,599.770225,Oh yeah rub it all around your face that is the best thing that is the best way as long as you did not get the microphone huh,101,CG
597.080206,597.485267,(other),101,CG
598.61736,599.479412,(other),101,CG
600.736139,603.301523,(voc),101,CG
602.854918,607.549467,Huh tell me tell me about it what say goes on,101,CG
608.588084,611.309261,(voc),101,CG
611.870114,616.564663,[laughs] [kisses] there we go,101,CG
619.0158,620.407547,You like this carpet huh,101,CG
622.515939,626.047238,(voc),101,CG
627.075469,629.890121,Ohh can you get it can you get them,101,CG
632.819021,634.065362,Hi sweetheart,101,CG
634.66776,636.796925,(voc),101,CG
637.212372,640.442471,Yeah aw tell me,101,CG
642.758587,643.734887,You tired bear,101,CG
648.086693,649.727708,You are tired bear huh,101,CG
651.690694,652.687767,(voc),101,CG
654.349554,657.112276,[sound effect] is this more fun,101,CG
657.268068,658.607884,(other),101,CG
660.944773,664.07101,[animal noises,101,CG
664.309892,666.169017,(voc),101,CG
666.667553,677.541874,[recasting] can you say [recasting] can you say [recasting] yeah uh huh ohhh you want that microphone that mama is wearing huh,101,CG
670.344258,673.034276,(voc),101,CG
677.583419,679.172503,(voc),101,CG
681.197806,681.904066,(voc),101,CG
682.039086,684.573312,You are all right you are all right,101,CG
682.963456,683.430833,(voc),101,CG
687.387964,692.518733,Hey what is this you know what this is you know what that one is,101,CG
695.603426,696.507023,Yeah,101,CG
697.81568,698.906228,(other),101,CG
701.222344,718.193348,Goes right in your mouth I forgot to ask if they could put things in your mouth huh kind of hard to have baby play time without putting things in your mouth though oh good yeah let us make some noise let us make some noise this is actually coming off,101,CG
721.018387,722.06739,What do you think miss bear,101,CG
724.612002,725.089766,(voc),101,CG
727.551288,728.922263,Yellow there,101,CG
732.006956,733.180593,(other),101,CG
737.002704,740.78327,(voc),101,CG
743.348655,744.709243,Can I put you down [sound effect],101,CG
746.807249,752.540416,What do you think [sound effects],101,CG
755.157731,758.87598,No you might be on your back anymore since you learned how to sit up huh,101,CG
762.448823,766.540975,[laughs] not interested,101,CG
771.038187,771.723674,(other),101,CG
772.57534,777.352979,[sound effects],101,CG
773.967087,774.216355,(v oc),101,CG
778.817429,779.243262,what,101,CG
779.637936,781.289338,(voc),101,CG
781.725557,788.829698,what [imitates baby] [recasting],101,CG
783.252324,783.75086,(voc),101,CG
793.95008,794.770588,(voc),101,CG
795.788433,796.089632,what,101,CG
797.522923,800.690705, (voc),101,CG
803.370338,807.981797,Up she goes up she goes,101,CG
812.271286,813.174883,what is up [baby name],101,CG
828.899546,833.126718,(voc),101,CG
836.678788,836.969601,(voc),101,CG
842.671609,850.990932,[laughs] here you go you are going to record your new favorite sound huh that is what you were doing all night 3:30 am,101,CG
846.784533,847.293455,(voc)_,101,CG
849.308372,849.536868,(voc),101,CG
856.090542,858.053529,(voc),101,CG
857.503061,857.949667,yeah,101,CG
859.819178,866.53903,Were you up at 3:30 what a stinker yeah yeah you were,101,CG
863.61013,865.043422,(voc),101,CG
868.481244,894.29088,And then you were up at 5:30 but I did not get you at 5:30 you put your self back to sleep [kisses] I can kissy noises [kisses] is that what you were doing huh and then I got up at 6:30 for the day huh [baby name] get up at 6:30 for the day you are a sleepy girl huh is there something new and fun,101,CG
880.529203,881.484731,(voc),101,CG
893.781957,894.799802,(voc),101,CG
897.739088,909.99477,[kissing noises] you just wanna make kissy noises oh my goodness a ball a ball that is pretty cool,101,CG
915.198242,916.974277,What happens if it gets away,101,CG
920.567893,931.244877,[laughs] are you following the ball? [sound effect] why do I have a feeling this is going to end with you face planting huh woah do you want it woah,101,CG
933.311725,938.380176,yeah good job [baby name] there it goes,101,CG
945.816675,947.322669,[laughs],101,CG
950.677403,951.882199,[sound effects],101,CG
957.262235,969.528303,You need both hands you need both hands [laughs] one hand in your mouth huh make mommy into a liar get the ball can you get the ball,101,CG
974.212467,974.586369,(other),101,CG
977.317932,977.868399,Tell it,101,CG
980.194901,984.951768,Say come here ball oh there it goes now what,101,CG
987.205567,988.566155,Now what what are you going to do,101,CG
992.710237,993.613834,[laughs],101,CG
999.845537,1006.12917,[laughs] you going to face-plant can you take your sock off [sound effect],101,CG
1008.51799,1013.098291,(voc),101,CG
1014.562741,1014.967802,What,101,CG
1014.791237,1016.05835,(other),101,CG
1022.944382,1023.661027,What is this,101,CG
1031.346794,1032.55159,This one kind of rolls,101,CG
1038.679431,1042.314591,Now that is close enough yeah there you go ,101,CG
27.660036,47.571339,what are you doing rolly over hi you going to play peek- aboo,105,CG
34.67313,47.571339,no you just want to chew yeah look at you silly bunkers what is this place hey zack zack you should see this it has got a mirror,105,CG
51.249535,56.39901,not sure how this works look at this  yeah,105,CG
58.017416,61.254229,yeah does that ah rah rah does that get  in your mouth ,105,CG
62.431252,66.060406,rolling over now you got your foot stuck  what is that ,105,CG
69.88573,72.288818,yeah what is that you got it what are you going to do,105,CG
74.397651,75.967014,what are you going to do ,105,CG
79.399998,80.724148,you going to tell mommy a story,105,CG
82.882023,84.451387,yeah tell mommy about it,105,CG
88.178626,90.974055,hey what are you what are you doing zack,105,CG
97.153425,98.330448,whare are you doing ,105,CG
101.714388,106.520565,look at this zack who is that who is that in the mirror,105,CG
110.689187,111.522912,ooh,105,CG
114.024085,114.563554,ah,105,CG
121.429521,122.998884,what are you doing honey ah ah,105,CG
130.894746,134.278686,what you tell mommy about it ,105,CG
137.221243,149.579983,smiley face who is that smiley face who is that smiley face is that a nice is that a nice smiley face [sound effect],105,CG
153.160094,155.219884,[laughter],105,CG
160.712657,162.134893,ah [x4],105,CG
165.813089,166.401601,what,105,CG
170.32501,171.45299,what do you want sweetheart,105,CG
173.169482,173.905121,did you get it ,105,CG
186.06769,190.040142,can you crawl you are trying i am right here,105,CG
194.944404,196.072384,what,105,CG
200.093879,206.616547,what you want what you want ooh silly bunkers hi ,105,CG
209.019635,209.510061,doo,105,CG
214.021982,220.34848,boo what do you want bunkers yeah  ,105,CG
222.800611,224.222847,do you want to get down and play with that,105,CG
226.674977,230.696472,you want to get down and play with you want to sit here  with mommy,105,CG
237.464353,237.905737,what,105,CG
240.40691,240.995422,what,105,CG
243.006169,243.447553,what,105,CG
247.370962,251.490542,do you want the smiely face no,105,CG
257.669912,258.994062,what mister fussy pants,105,CG
272.382697,273.903018,what zack you let me know,105,CG
287.24261,289.547613,yeah are you you are hungry are you not,105,CG
291.950701,296.364537,is that what the problem is what honey i do not think you are really that hungry,105,CG
297.394432,299.454222,ooh he has got a little face on it ,105,CG
301.906352,306.025932,hi ah you going to eat the face ooh boom,105,CG
307.546253,311.518705,and look at these stacking cups and a ball,105,CG
316.030626,318.139459,ah ah ,105,CG
322.406167,323.387019,ah,105,CG
328.389366,329.370218,ooh,105,CG
339.227784,340.012466,who is that,105,CG
346.584177,353.106845,is that winne the pooh winnie the pooh winnie the pooh,105,CG
357.177382,361.051749,see winne the pooh with a tummy full of honey,105,CG
363.405795,369.290909,winnie the pooh [unintelligible],105,CG
379.344645,383.268055,yeah that thing is [unintelliglbe[ right in the mouth right in the mouth,105,CG
392.488067,393.714132,what is this,105,CG
405.042977,405.680531,boo,105,CG
413.135009,413.576392,ok,105,CG
422.747362,423.728214,i know,105,CG
427.553538,428.387263,what do you want,105,CG
430.545138,433.830993,want to get down no zack is happy with mommy,105,CG
438.195786,440.942173,[unintelligble] what do you see and that,105,CG
463.412495,466.172728,where is that bubba oh there it is boop,105,CG
468.932961,469.546346,boop,105,CG
474.146735,474.964582,boop,105,CG
488.074772,489.522434,ooh do you like that one,105,CG
524.947559,525.16045,boo,105,CG
538.019089,538.359716,what,105,CG
541.723399,543.554265,yeah you are a little fussy are you not,105,CG
552.964064,553.347269,what,105,CG
565.269186,566.546534,hey hands down,105,CG
569.314122,570.293422,[unintelligible],105,CG
574.764141,583.620422,what is the matter boy oh mommys got you bunky boy bunky boy bunky boy ooh do you want to look at that  ,105,CG
588.048563,598.139614,oh who is who is in the mirror who is in the mirror who is that who is in that mirror is mommy in the mirror with your [unintelligible] zacky ,105,CG
601.631033,617.597886,is mommy in the mirror with zacky is that your mommy is that is that your mommy ooh i see zack do you see mommy where is your mommy where is your mommy ,105,CG
619.98227,626.794794,where is mommy do you see mommy in that mirror or do you see zack look at that look at that baby,105,CG
631.0952,639.994059,do you see your mommy [2] oh is that interesting yeah,105,CG
653.06559,654.726143,look at those those are neat,105,CG
658.430452,664.476568,oh spits up and i do not have your spits up cloth in here oh well,105,CG
690.83252,692.32276,oops did you get it,105,CG
703.435799,704.93489,ooh what does that feel like ,105,CG
707.933073,708.656773,yeah,105,CG
711.034642,712.120191,ooh,105,CG
715.170067,717.909786,you know there is anotehr mirror over here,105,CG
720.287656,720.907969,[unintelligible],105,CG
722.4846,723.001528,[unintellgible],105,CG
731.840999,735.175186,ooh you got it good job a boy ,105,CG
742.386333,742.774029,boo,105,CG
745.978984,749.881791,you got it you got it does that feel good ,105,CG
752.027043,753.138438,look at you pick that up,105,CG
755.878157,756.731089,tell mommy about it ,105,CG
761.874524,762.727455,is that so ,105,CG
764.588396,784.386744,you want up ok you want to go look in the mirror  you want to go look in the mirror oh oppsie daises  who is in the mirror hey zack zack who is in the mirror you want to look down there what do you want  i see you  hi zack,105,CG
786.738767,804.572787,who is that [x3] whee is zack do you see zack or are you looking at mommy  there is zack yeah mirrors are fun are they not who is in the mirror  hi zack,105,CG
808.320516,820.261556,who is in the mirror [x4] hi want to play peek-a-boo ,105,CG
822.148343,823.001275,peek-a-boo,105,CG
827.188393,828.067171,ooh,105,CG
840.65437,841.01622,boo,105,CG
842.851315,850.398466,do you want to play upsie daises [x2] one two upsie daisy  ah,105,CG
853.164031,859.470554,boo boo one two upside daisy ah,105,CG
860.995492,867.353708,boo boo one two upsie daisy,105,CG
880.018448,891.623484,upsie daisy ah do you want to do flying baby one two three flying baby yay ,105,CG
895.577984,901.341733,zoom do you want to flying baby we have to do upsie daisy first you ready one two three upsie baby ,105,CG
908.242723,912.920923,one two three jump yay,105,CG
914.264936,915.195407,ah,105,CG
916.616959,917.159734,ah,105,CG
918.917289,921.50193,is that fun [z2],105,CG
929.566009,930.625711,want to look in the mirror again,105,CG
933.003581,942.023977,who is that who is that in the mirror who is that who is that hi who is that  is that a funny thing to look at ,105,CG
949.932977,950.966833,did you go kaboom,105,CG
969.690238,970.836375,wee,105,CG
980.482238,983.08015,what is that [x2],105,CG
988.849041,989.613132,hi,105,CG
994.197681,994.694341,(voc),105,CG
994.694341,997.330667,ooh you like that mirror,105,CG
31.583446,32.466213,(voc),105,CG
35.310685,36.880048,(other),105,CG
39.920691,40.803458,(other),105,CG
50.072512,50.611981,(voc),105,CG
58.409757,59.733908,(voc),105,CG
77.830634,79.399998,(voc),105,CG
81.50883,82.538725,(voc),105,CG
91.513524,92.151078,(voc),105,CG
103.578008,104.264605,(voc),105,CG
113.533659,114.024085,(voc),105,CG
121.870904,122.214202,(voc),105,CG
127.216549,127.60889,(voc),105,CG
128.883998,133.003578,(voc),105,CG
137.956883,138.398266,(Voc),105,CG
143.498698,143.743911,(voc),105,CG
145.41136,146.097957,(other),105,CG
150.070409,150.511793,(other),105,CG
163.459044,165.567876,(voc),105,CG
166.744899,167.13724,(voc),105,CG
171.45299,171.796289,(voc),105,CG
177.485232,179.152681,(voc),105,CG
303.132418,303.671887,(other),105,CG
315.589243,317.207649,(voc),105,CG
341.140446,341.630873,(other),105,CG
434.223334,434.860888,(other),105,CG
442.854835,443.443346,(other),105,CG
492.460335,492.843539,(voc),105,CG
508.001405,508.512344,(voc),105,CG
511.152197,512.685015,(voc),105,CG
587.367311,588.048563,(voc),105,CG
599.97048,600.992359,(voc),105,CG
676.228172,676.739111,(voc),105,CG
701.9884,703.203181,(otheR),105,CG
705.245047,705.503511,(voc),105,CG
719.279646,720.055038,(voc),105,CG
721.166433,722.277829,(voc),105,CG
725.534476,727.369571,(voc),105,CG
757.29971,764.691782,(voc),105,CG
835.898632,837.242645,(voC),105,CG
879.553212,879.863369,(voc),105,CG
892.01118,892.37303,(voc),105,CG
960.374925,960.685082,(other),105,CG
962.390945,962.752795,(voc),105,CG
971.180216,971.676876,(other),105,CG
973.816332,974.274787,(other),105,CG
5.792243,9.272379,Does it taste good [sound effect] are you going to eat it up,106,CG
11.328732,13.586117,[sound effect] what do you think of that toy,106,CG
19.94024,20.535939,What do you think,106,CG
23.807058,24.162387,[laughs],106,CG
27.025922,27.861991,What are you doing,106,CG
34.331073,35.428413,(other),106,CG
35.679234,36.818378,What do you think of that,106,CG
39.577404,40.98827,[kiss] are you eating it,106,CG
45.910625,47.081122,what do you think huh,106,CG
49.265351,52.04528,What do you think what are you doing,106,CG
61.576463,64.69082,Look at all the colors oops,106,CG
67.669314,68.536736,What are you doing,106,CG
76.186765,76.604799,mmhmm,106,CG
101.185221,110.402878,Is that a good toy is that a good toy [unintelligible] what is this you like that one better okay,106,CG
113.883015,116.1404,Going to play with that one the whole time huh,106,CG
118.774017,119.557831,[sound effect],106,CG
124.469735,125.368509,What do you thnk,106,CG
126.821179,127.186959,(other),106,CG
141.097052,168.802281,Is it yummy is it yummy [sound effects] is it funny [sound effects] what is this [sound effects] can you come and get it can you come and get it over here you want to come and get it,106,CG
172.146556,172.480983,(voc),106,CG
174.727918,175.428126,Can you get her,106,CG
177.852725,207.094229,How about this one look you want the toy can you see if you can roll over you want to see if you can roll over there you go here you go here you go [go]x4 what happened you can do it go get it go get it [recasting] can you get it [go] x5,106,CG
213.218433,217.451031,Ready [sound effects],106,CG
223.679743,228.821566,oooh here let me see let me see wow can you give that back,106,CG
226.825452,227.358446,(other),106,CG
232.991459,240.014437,I know oooh here look come here come on,106,CG
243.086989,259.944225,[sound effects] can you get it [go] x9 go on you can do it it is right there can you get it,106,CG
262.347923,273.269071,Here hold it [sound effects] can you get it can you get it there can you get it right there [baby name?],106,CG
277.114987,277.888351,What are you doing,106,CG
278.72442,278.985691,(other),106,CG
283.312347,284.493294,You want to see something different,106,CG
287.921176,291.077335,What is this what is this,106,CG
293.209311,293.857264,What is this,106,CG
300.671224,303.890089,What is this can you get it,106,CG
311.529667,312.083563,What do you got,106,CG
315.82497,325.716787,[sound effects] hi my goodness what are you doing,106,CG
331.741595,335.580839,You got a red circle [sound effect],106,CG
338.278947,339.710202,[sound effect] what have you got,106,CG
344.013636,346.615038,what do you think of that yikes,106,CG
353.935711,360.908242,What do you think of that [kisses] [sound effects] hey,106,CG
381.226254,410.209159,Look at that mommy's is purple look at the purple one do you like the purple one what what you want to see it you want to see it come here come one you can do it [go]x6 here come here [sound effects] whoops here,106,CG
412.79122,417.404114,What do you think of that ohh you on your tummy,106,CG
413.835649,414.125768,(voc),106,CG
418.583932,418.883722,(other),106,CG
421.214346,422.452188,ohh I cannot see you now,106,CG
425.749876,429.830885,Can you lay on your tummy oh you want to see those too [unintelligible,106,CG
431.610283,431.765013,(other),106,CG
431.919743,436.880781,[sound effects] you want to eat it [sound effect,106,CG
444.375526,445.64238,What are you doing ,106,CG
450.94189,452.044343,what are you doing,106,CG
454.026824,454.316943,(other),106,CG
454.800475,455.342031,(voc),106,CG
456.986039,457.788702,(other),106,CG
461.792347,462.227525,(voc),106,CG
463.533062,464.1133,(other),106,CG
467.681766,471.772446,[singing],106,CG
472.884569,474.267471,(other),106,CG
485.775531,486.694242,What is that,106,CG
492.254859,494.130963,(voc),106,CG
493.02851,495.987726,yeah yeah you are getting tired of being on your tummy,106,CG
497.215897,498.366703,(voc),106,CG
498.743858,499.53685,(other),106,CG
500.455561,501.944839,You like being on your tummy,106,CG
505.271539,507.486115,Look what,106,CG
506.180579,506.751147,(voc),106,CG
509.729703,510.155212,What,106,CG
519.052199,524.835241,What have you got [sound effect] what have you got,106,CG
525.299432,528.181282,(voc),106,CG
527.001464,533.877289,[sound effect] what you trying to get this [sound effect],106,CG
535.55998,535.782405,(other),106,CG
537.648838,540.985208,Is that one good for chewing [sound effect],106,CG
541.710506,545.627115,(other),106,CG
543.412539,548.789414,what what can you see this,106,CG
550.036926,550.298033,(other),106,CG
552.193479,552.386891,(other),106,CG
553.905182,554.214642,(voc),106,CG
555.54919,558.556759,[sound effects] [laughs],106,CG
559.697894,561.332232,(voc),106,CG
561.486963,570.103502,okay okay okay you want to stand up now what now what,106,CG
572.830622,573.149753,(other),106,CG
573.739662,575.577083,you are going to get that toy here,106,CG
579.184232,580.344708,You want that one,106,CG
580.741205,581.002312,(other),106,CG
584.899579,588.177926,I know you just like to lay on your back all day huh,106,CG
590.199089,590.953399,Can you sit up,106,CG
593.100281,604.318222,Will you please sit up what else do you see do you want to see that [unintelligible] red circle again [sound effects] what is that [sound effects],106,CG
606.40708,607.789981,You want to taste that one too,106,CG
610.468748,611.310094,What does that taste like,106,CG
613.66973,620.94205,[sound effect] oops now what which one you going to get you are going to get that one again,106,CG
628.05964,638.542613,[laughs] how many can you come play with at once [sound effects] what have you got whoops,106,CG
640.708836,644.344996,uh oh [laughs],106,CG
647.391248,647.913462,(voc),106,CG
648.203581,648.928879,ohhh what,106,CG
651.501269,652.371627,(voc),106,CG
652.57471,653.32902,Want this,106,CG
