sub,cat,lag,interrupt,inf_onset,inf_offset,cgtype,cg_onset,cg_offset,month
72,V,,0.0,532.09,533.29,,,,Five
72,V,,0.0,549.9,550.9,,,,Five
72,V,1.6703630000000658,1.0,556.51,557.15,boom is it tough on your tummy good girl sitting up high yes,551.334642,558.180363,Five
72,V,,0.0,562.48,563.12,,,,Five
72,V,,0.0,693.98,694.11,,,,Five
72,V,,0.0,700.46,701.3,,,,Five
72,V,,0.0,704.74,705.1,,,,Five
72,V,,0.0,706.11,708.78,,,,Five
72,V,0.06541200000003755,1.0,711.77,713.9,you sitting up like a big girl,709.981985,711.835412,Five
72,V,,0.0,715.55,716.18,,,,Five
72,V,,0.0,718.88,719.2,,,,Five
72,V,,0.0,802.83,803.03,,,,Five
72,V,1.1959520000000339,1.0,834.55,835.05,hey kiddo oh come here you are ok,832.397826,835.745952,Five
72,V,,0.0,981.59,983.31,,,,Five
72,V,,0.0,1046.65,1048.03,,,,Five
72,V,,0.0,1072.65,1073.02,,,,Five
72,V,,0.0,1096.95,1097.38,,,,Five
74,V,,0.0,118.36,118.51,,,,Five
74,V,,0.0,196.92,197.18,,,,Five
74,V,,0.0,198.45,200.99,,,,Five
74,V,,0.0,328.83,328.98,,,,Five
74,V,,0.0,343.87,344.54,,,,Five
74,V,,0.0,344.88,346.33,,,,Five
74,V,4.083303999999998,1.0,416.4,416.66,bubbas i am going to get you i going to get you i going to get you get you get you get you get you get you,412.820412,420.483304,Five
74,V,,0.0,438.75,440.28,,,,Five
74,V,,0.0,532.83,533.14,,,,Five
74,V,,0.0,538.72,538.9,,,,Five
74,V,,0.0,540.39,540.61,,,,Five
74,V,,0.0,551.09,551.25,,,,Five
74,V,,0.0,560.45,561.52,,,,Five
74,V,,0.0,576.48,576.91,,,,Five
74,V,,0.0,599.82,600.05,,,,Five
74,V,,0.0,612.14,612.35,,,,Five
74,V,,0.0,617.95,618.1,,,,Five
74,V,,0.0,622.94,623.13,,,,Five
74,V,,0.0,624.54,624.73,,,,Five
74,V,,0.0,625.99,626.19,,,,Five
75,V,,0.0,15.83,16.3,,,,Five
75,V,,0.0,99.925,100.195,,,,Five
75,V,2.3599299999999914,1.0,232.41,232.74,is it green look there are all kinds of colors [name],231.150901,234.76993,Five
75,V,1.4989329999999939,1.0,249.615,250.185,there [unintelligible],246.560961,251.113933,Five
75,V,1.1688020000000279,1.0,313.57,313.91,woah careful,312.131544,314.738802,Five
75,V,0.4480599999999981,1.0,318.26,318.52,that one does not have a [unintelligible] all i am saying ,316.256459,318.70806,Five
75,V,,0.0,373.73,374.4,,,,Five
75,V,,0.0,437.48,437.74,,,,Five
75,V,,0.0,439.2,439.52,,,,Five
75,V,,0.0,440.97,441.43,,,,Five
75,VCV,,0.0,460.85,461.93,,,,Five
75,V,,0.0,465.2,465.44,,,,Five
75,V,,0.0,522.04,522.28,,,,Five
75,V,,0.0,552.51,552.82,,,,Five
75,V,0.9805390000000216,1.0,739.63,739.96, Why not that is not fun that is no fun you have big ugly [unintelligible],737.353811,740.610539,Five
75,V,,0.0,751.095,751.455,,,,Five
75,V,0.5142759999999953,1.0,754.79,755.33,it will not stay on,754.509327,755.304276,Five
75,V,10.861361999999986,1.0,769.83,770.075,what do you see [x2] do you see the lights [x3] oh yeah the lights it is a new moon [x3] ,764.023074,780.691362,Five
75,V,10.091362000000004,1.0,770.6,770.85,what do you see [x2] do you see the lights [x3] oh yeah the lights it is a new moon [x3] ,764.023074,780.691362,Five
75,V,9.591362000000004,1.0,771.1,771.23,what do you see [x2] do you see the lights [x3] oh yeah the lights it is a new moon [x3] ,764.023074,780.691362,Five
75,V,1.1615979999999126,1.0,816.2,816.8,do you like is that funny yeah let us go put the lights on,814.489524,817.361598,Five
75,V,,0.0,826.01,826.52,,,,Five
75,V,,0.0,928.565,928.875,,,,Five
76,V,,0.0,39.66,39.97,,,,Five
76,V,,0.0,94.88,95.64,,,,Five
76,V,,0.0,141.63,141.89,,,,Five
76,V,,0.0,142.91,143.22,,,,Five
76,V,,0.0,205.51,205.79,,,,Five
76,V,,0.0,210.67,211.88,,,,Five
76,V,,0.0,237.38,237.57,,,,Five
76,VC,,0.0,328.21,329.13,,,,Five
76,V,,0.0,447.51,447.84,,,,Five
76,V,,0.0,536.9,537.07,,,,Five
76,V,,0.0,562.57,562.84,,,,Five
76,V,,0.0,778.79,779.03,,,,Five
76,V,,0.0,785.82,786.02,,,,Five
76,V,,0.0,824.12,824.35,,,,Five
76,V,,0.0,862.27,862.6,,,,Five
76,V,,0.0,871.72,872.09,,,,Five
85,V,7.4416319999999985,1.0,179.58,179.88,come here come see me up whee walk there let us go over here  let us go over here not so much to look at huh ,172.716223,187.021632,Five
85,V,,0.0,326.77,326.97,,,,Five
85,V,,0.0,347.91,348.27,,,,Five
85,V,,0.0,352.42,352.55,,,,Five
85,V,,0.0,420.3,420.74,,,,Five
85,V,,0.0,571.75,571.94,,,,Five
85,V,,0.0,591.17,591.39,,,,Five
85,V,,0.0,609.86,610.04,,,,Five
85,V,,0.0,645.74,645.89,,,,Five
85,V,,0.0,650.91,651.36,,,,Five
85,V,,0.0,901.32,901.59,,,,Five
85,V,,0.0,914.02,914.47,,,,Five
87,V,,0.0,7.579,8.059,,,,Five
87,V,,0.0,32.289,32.899,,,,Five
87,V,1.0294189999999972,1.0,60.232,60.78,where did it go [x2] did you try and get it did you try and get it agian,54.077037,61.261419,Five
87,V,0.028418999999999528,1.0,61.233,61.783,where did it go [x2] did you try and get it did you try and get it agian,54.077037,61.261419,Five
87,V,1.0957600000000127,1.0,96.573,97.343,what do you think natalie is that a fun toy ,94.367828,97.66876,Five
87,V,0.6240729999999957,1.0,101.899,102.299,that is a pretty fun toy huh hi,99.707572,102.523073,Five
87,V,2.814504999999997,1.0,126.65,127.02,where did it go can you get it can you get it where did it go,122.814097,129.464505,Five
87,V,,0.0,184.208,184.488,,,,Five
87,V,,0.0,234.417,234.877,,,,Five
87,V,,0.0,235.736,236.166,,,,Five
87,V,,0.0,237.802,238.122,,,,Five
87,V,,0.0,244.204,245.424,,,,Five
87,V,,0.0,259.24,259.69,,,,Five
87,V,,0.0,277.826,278.006,,,,Five
87,V,,0.0,283.232,283.692,,,,Five
87,V,,0.0,285.75,286.09,,,,Five
87,V,,0.0,302.898,303.698,,,,Five
87,V,,0.0,310.49,310.94,,,,Five
87,V,,0.0,314.579,315.779,,,,Five
87,V,,0.0,326.084,327.214,,,,Five
87,V,9.20469399999996,1.0,328.17,328.66,where is natalie peek-a-boo peek-aboo where is natalie peek-aboo [unintelibile] baby girl,328.151501,337.374694,Five
87,V,0.8146939999999745,1.0,336.56,337.09,where is natalie peek-a-boo peek-aboo where is natalie peek-aboo [unintelibile] baby girl,328.151501,337.374694,Five
87,V,,0.0,343.871,345.871,,,,Five
87,V,,0.0,348.911,350.531,,,,Five
87,V,,0.0,356.004,358.094,,,,Five
87,V,1.1397630000000163,1.0,359.39,360.31,are you sure  are you sure about that ,358.199693,360.529763,Five
87,V,1.7857119999999895,1.0,407.093,407.293,you like duck you like that toy,406.403013,408.878712,Five
87,V,0.90871199999998,1.0,407.97,408.91,you like duck you like that toy,406.403013,408.878712,Five
87,V,,0.0,437.336,438.046,,,,Five
87,V,0.41650999999995975,1.0,444.821,445.366,do you want the red one what does the red one do,441.742405,445.23751,Five
87,V,1.3642439999999851,1.0,447.514,448.274,what are we talking about ,447.421951,448.878244,Five
87,V,,0.0,476.49,477.08,,,,Five
87,V,,0.0,478.06,478.3,,,,Five
87,V,,0.0,479.294,480.902,,,,Five
87,V,,0.0,482.71,482.93,,,,Five
87,V,,0.0,483.97,484.15,,,,Five
87,V,,0.0,485.27,485.45,,,,Five
87,V,,0.0,488.916,490.586,,,,Five
87,V,,0.0,495.19,495.42,,,,Five
87,V,,0.0,533.06,533.35,,,,Five
87,V,,0.0,538.08,539.19,,,,Five
87,V,2.002171999999973,1.0,554.302,555.175,woah [x2],553.343042,556.304172,Five
87,V,19.041174999999953,1.0,569.35,570.1,Hello I am going to gt you get you get you get you  get you get you get you  I am going to get you get you get you where is my natalie peek-a-boo hi ,564.556503,588.391175,Five
87,V,7.171174999999948,1.0,581.22,582.12,Hello I am going to gt you get you get you get you  get you get you get you  I am going to get you get you get you where is my natalie peek-a-boo hi ,564.556503,588.391175,Five
87,V,5.811174999999935,1.0,582.58,583.26,Hello I am going to gt you get you get you get you  get you get you get you  I am going to get you get you get you where is my natalie peek-a-boo hi ,564.556503,588.391175,Five
87,V,1.5641749999999774,1.0,586.827,587.929,Hello I am going to gt you get you get you get you  get you get you get you  I am going to get you get you get you where is my natalie peek-a-boo hi ,564.556503,588.391175,Five
87,CVC,,0.0,588.43,589.32,,,,Five
87,V,15.656105000000025,1.0,591.23,591.58,where are you [x2] peek-a-boo hi  where is natalie peek-a-boo where is natalie peek-a-boo hello,590.429987,606.886105,Five
87,V,11.366105000000061,1.0,595.52,596.09,where are you [x2] peek-a-boo hi  where is natalie peek-a-boo where is natalie peek-a-boo hello,590.429987,606.886105,Five
87,V,7.84610500000008,1.0,599.04,599.46,where are you [x2] peek-a-boo hi  where is natalie peek-a-boo where is natalie peek-a-boo hello,590.429987,606.886105,Five
87,V,3.5061050000000478,1.0,603.38,604.02,where are you [x2] peek-a-boo hi  where is natalie peek-a-boo where is natalie peek-a-boo hello,590.429987,606.886105,Five
87,V,,0.0,612.12,612.56,,,,Five
87,V,,0.0,613.19,613.81,,,,Five
87,V,5.042833999999971,1.0,615.047,617.44,which toy do you want you want them both   how come  ,614.798634,620.089834,Five
87,V,1.8298340000000053,1.0,618.26,619.38,which toy do you want you want them both   how come  ,614.798634,620.089834,Five
87,V,0.6975579999999582,1.0,642.159,643.602,oh you likethat one better do you like that one better ,639.701255,642.856558,Five
87,V,,0.0,644.04,645.04,,,,Five
87,V,,0.0,645.51,646.91,,,,Five
87,V,,0.0,647.7,648.75,,,,Five
87,V,,0.0,649.21,650.71,,,,Five
87,V,,0.0,651.13,652.71,,,,Five
87,V,,0.0,657.78,658.41,,,,Five
87,V,,0.0,659.0,659.69,,,,Five
87,V,,0.0,673.2,674.36,,,,Five
87,V,,0.0,675.06,676.39,,,,Five
87,V,,0.0,680.569,680.86,,,,Five
87,V,,0.0,683.848,685.417,,,,Five
87,V,5.425526999999988,1.0,694.809,696.087,you want to roll over your turn to roll over babe and that thing says ,693.147232,700.234527,Five
87,V,3.6345269999999346,1.0,696.6,697.95,you want to roll over your turn to roll over babe and that thing says ,693.147232,700.234527,Five
87,V,1.6945269999999937,1.0,698.54,699.99,you want to roll over your turn to roll over babe and that thing says ,693.147232,700.234527,Five
87,V,,0.0,700.44,701.57,,,,Five
87,V,,0.0,702.26,703.52,,,,Five
87,V,0.5034079999999221,1.0,704.1,705.4,are you so happy ,703.195658,704.603408,Five
87,V,,0.0,706.96,707.5,,,,Five
87,V,,0.0,707.95,708.86,,,,Five
87,V,,0.0,709.45,710.71,,,,Five
87,V,,0.0,711.34,712.23,,,,Five
87,V,,0.0,712.62,713.83,,,,Five
87,CV,,0.0,714.29,715.57,,,,Five
87,V,0.04812800000001971,1.0,716.06,717.17,you got it ,714.457662,716.108128,Five
87,V,,0.0,717.88,718.41,,,,Five
87,V,,0.0,719.52,720.14,,,,Five
87,V,,0.0,720.62,721.67,,,,Five
87,V,,0.0,722.11,722.8,,,,Five
87,V,,0.0,723.302,724.91,,,,Five
87,V,,0.0,727.82,728.29,,,,Five
87,V,,0.0,734.14,734.45,,,,Five
87,V,,0.0,735.759,738.481,,,,Five
87,V,2.4750609999999824,1.0,743.39,743.55,you done it  where did it go ,742.564129,745.865061,Five
87,V,0.6510609999999133,1.0,745.214,747.961,you done it  where did it go ,742.564129,745.865061,Five
87,V,,0.0,767.669,768.1,,,,Five
87,V,,0.0,768.76,768.94,,,,Five
87,V,,0.0,770.15,770.47,,,,Five
87,V,,0.0,776.75,777.02,,,,Five
87,V,,0.0,778.52,778.79,,,,Five
87,V,,0.0,780.809,782.05,,,,Five
87,V,,0.0,783.3,783.44,,,,Five
87,V,,0.0,802.442,803.784,,,,Five
87,V,,0.0,804.56,805.21,,,,Five
87,V,,0.0,815.03,815.44,,,,Five
87,V,0.6251859999999851,1.0,825.87,826.19,did that roll right away,825.184522,826.495186,Five
87,V,,0.0,827.73,827.96,,,,Five
87,V,,0.0,837.63,837.97,,,,Five
87,V,,0.0,862.13,862.41,,,,Five
87,V,7.048704000000043,1.0,867.31,868.24,I am going to get you [x2] peek-a-boo [x2] hello,864.65008,874.358704,Five
87,V,3.1287039999999706,1.0,871.23,871.75,I am going to get you [x2] peek-a-boo [x2] hello,864.65008,874.358704,Five
87,V,,0.0,874.96,876.5,,,,Five
87,V,,0.0,885.56,886.1,,,,Five
87,V,1.1962089999999534,1.0,887.24,888.11,hello,887.174088,888.436209,Five
87,V,,0.0,888.708,889.848,,,,Five
87,V,,0.0,891.01,891.28,,,,Five
87,V,,0.0,897.277,899.606,,,,Five
87,V,,0.0,903.3,905.53,,,,Five
91,V,,0.0,85.66,86.3,,,,Five
91,VCV,,0.0,134.075,134.985,,,,Five
91,V,,0.0,232.325,233.115,,,,Five
91,V,,0.0,234.635,236.565,,,,Five
91,V,,0.0,339.82,340.15,,,,Five
91,V,,0.0,367.28,367.48,,,,Five
91,V,,0.0,381.2,381.58,,,,Five
91,V,,0.0,416.79,416.97,,,,Five
91,V,,0.0,427.445,428.875,,,,Five
91,V,,0.0,429.425,430.375,,,,Five
91,V,,0.0,442.83,443.3,,,,Five
91,V,,0.0,458.655,459.035,,,,Five
91,CVCV,,0.0,471.8,473.33,,,,Five
91,V,,0.0,490.99,491.54,,,,Five
91,V,,0.0,542.325,543.665,,,,Five
91,V,,0.0,569.57,570.24,,,,Five
91,V,,0.0,573.26,573.45,,,,Five
91,V,,0.0,577.23,577.69,,,,Five
91,V,,0.0,626.97,627.37,,,,Five
91,V,,0.0,628.33,628.545,,,,Five
91,V,,0.0,633.9,634.6,,,,Five
91,V,,0.0,642.92,643.25,,,,Five
91,V,,0.0,658.12,659.35,,,,Five
91,V,,0.0,703.385,703.65,,,,Five
91,V,,0.0,708.03,708.41,,,,Five
91,V,,0.0,709.625,710.435,,,,Five
91,V,,0.0,718.45,718.62,,,,Five
91,V,,0.0,759.63,760.25,,,,Five
91,V,,0.0,761.4,762.03,,,,Five
91,V,,0.0,788.82,790.21,,,,Five
91,V,,0.0,793.42,793.74,,,,Five
91,V,,0.0,797.18,797.73,,,,Five
91,V,,0.0,800.78,801.26,,,,Five
91,V,,0.0,811.4,815.46,,,,Five
94,V,,0.0,73.33,73.67,,,,Five
94,V,,0.0,78.55,79.36,,,,Five
94,V,,0.0,81.9,82.73,,,,Five
94,V,,0.0,83.17,83.94,,,,Five
94,V,,0.0,159.66,160.17,,,,Five
94,V,,0.0,164.08,164.87,,,,Five
94,V,,0.0,166.0,166.65,,,,Five
94,V,,0.0,167.71,170.66,,,,Five
94,V,,0.0,171.17,172.23,,,,Five
94,V,,0.0,172.71,174.78,,,,Five
94,V,,0.0,184.56,185.45,,,,Five
94,V,,0.0,185.96,186.91,,,,Five
94,V,1.6188599999999838,1.0,187.9,189.61,bum [laughs],186.537522,189.51886,Five
94,V,4.443767000000008,1.0,231.97,232.54,[singing] [,227.823164,236.413767,Five
94,V,,0.0,242.6,243.18,,,,Five
94,V,,0.0,368.41,368.94,,,,Five
94,V,,0.0,437.14,437.66,,,,Five
94,V,,0.0,437.99,438.68,,,,Five
94,V,,0.0,439.54,444.82,,,,Five
94,V,,0.0,445.13,445.72,,,,Five
94,V,2.245529000000033,1.0,457.77,458.36,Oh no she is eating it [sound effects],451.266496,460.015529,Five
94,V,,0.0,460.71,461.94,,,,Five
94,V,,0.0,466.75,467.58,,,,Five
94,V,,0.0,470.6,471.92,,,,Five
94,V,,0.0,491.84,492.53,,,,Five
94,V,,0.0,558.126,558.518,,,,Five
94,V,,0.0,558.86,559.379,,,,Five
94,V,,0.0,559.99,561.04,,,,Five
94,V,,0.0,561.7,562.5,,,,Five
94,V,,0.0,563.52,567.98,,,,Five
94,V,,0.0,568.54,569.45,,,,Five
94,V,,0.0,569.98,570.81,,,,Five
94,V,4.316670000000045,1.0,612.01,612.16,[Sound effect],611.113132,616.32667,Five
94,V,,0.0,618.34,618.77,,,,Five
94,V,,0.0,619.45,620.43,,,,Five
94,V,,0.0,621.01,622.07,,,,Five
94,V,,0.0,661.429,662.391,,,,Five
94,V,,0.0,663.78,664.24,,,,Five
94,V,,0.0,664.54,665.18,,,,Five
94,V,,0.0,665.61,666.0,,,,Five
94,V,,0.0,666.78,667.93,,,,Five
94,V,,0.0,747.68,747.91,,,,Five
94,V,,0.0,855.51,856.78,,,,Five
96,V,,0.0,80.37,80.69,,,,Five
96,V,,0.0,84.085,84.565,,,,Five
96,V,,0.0,111.5,111.95,,,,Five
96,VCV,,0.0,124.42,125.29,,,,Five
96,V,,0.0,139.32,139.77,,,,Five
96,V,,0.0,141.38,141.78,,,,Five
96,V,,0.0,142.55,142.87,,,,Five
96,V,4.054462999999998,1.0,175.92,176.39,Can you make that oh yummy,175.495858,179.974463,Five
96,V,2.8044629999999984,1.0,177.17,177.92,Can you make that oh yummy,175.495858,179.974463,Five
96,V,,0.0,185.18,185.63,,,,Five
96,V,,0.0,192.24,193.13,,,,Five
96,V,3.1818949999999973,1.0,215.2,215.62,Where did it go can you grab it can you grab it,212.586053,218.381895,Five
96,V,,0.0,247.0,247.56,,,,Five
96,V,,0.0,305.07,305.97,,,,Five
96,V,,0.0,418.72,418.9,,,,Five
96,V,,0.0,430.79,430.99,,,,Five
96,V,,0.0,464.99,465.25,,,,Five
96,V,,0.0,491.41,492.52,,,,Five
96,CVC,,0.0,626.57,627.03,,,,Five
96,CV,,0.0,647.13,647.45,,,,Five
96,V,,0.0,660.72,660.94,,,,Five
96,V,2.3010530000000244,1.0,696.05,696.21,Does that make a pretty sound does that make a pretty sound jingle jingle,690.830828,698.351053,Five
96,V,,0.0,704.23,704.45,,,,Five
96,CV,10.316274000000021,1.0,734.17,734.81,[sound effects] yeah do you see that [sound effects] [laughs],732.415595,744.486274,Five
96,V,7.656273999999939,1.0,736.83,741.36,[sound effects] yeah do you see that [sound effects] [laughs],732.415595,744.486274,Five
96,V,2.1562739999999394,1.0,742.33,742.5,[sound effects] yeah do you see that [sound effects] [laughs],732.415595,744.486274,Five
96,V,,0.0,759.18,759.44,,,,Five
96,CV,,0.0,760.25,760.85,,,,Five
96,V,,0.0,774.01,774.22,,,,Five
96,V,1.8750909999999976,1.0,797.52,797.95,[singing],796.193806,799.395091,Five
96,V,,0.0,811.84,812.21,,,,Five
96,CV,6.598280999999929,1.0,820.355,821.345,[sound effects] [kisses] you want my shirt,814.38764,826.953281,Five
96,V,0.776297999999997,1.0,836.18,836.55,[laughs] [kiss],833.252068,836.956298,Five
96,V,,0.0,847.69,848.01,,,,Five
96,V,18.77914599999997,1.0,861.63,862.4,[sound effects] oh right on the snocker [kisses] [sound effects] okay [unintelligible] huh you want to play,861.424969,880.409146,Five
96,V,16.829145999999923,1.0,863.58,863.91,[sound effects] oh right on the snocker [kisses] [sound effects] okay [unintelligible] huh you want to play,861.424969,880.409146,Five
96,V,15.369146,1.0,865.04,868.42,[sound effects] oh right on the snocker [kisses] [sound effects] okay [unintelligible] huh you want to play,861.424969,880.409146,Five
96,VCV,8.399145999999973,1.0,872.01,875.38,[sound effects] oh right on the snocker [kisses] [sound effects] okay [unintelligible] huh you want to play,861.424969,880.409146,Five
96,V,7.235965999999962,1.0,886.13,887.68,that is a different sound ohh that is a different jingle that is a different jingle,884.504554,893.365966,Five
96,V,3.345965999999976,1.0,890.02,891.21,that is a different sound ohh that is a different jingle that is a different jingle,884.504554,893.365966,Five
96,V,,0.0,894.915,896.375,,,,Five
96,V,15.600233000000003,1.0,897.66,899.23,[sound effects] okay [kiss] [sound effects] [laughs] [imitates baby] okay,896.048339,913.260233,Five
96,V,13.590233000000012,1.0,899.67,900.75,[sound effects] okay [kiss] [sound effects] [laughs] [imitates baby] okay,896.048339,913.260233,Five
96,V,11.230232999999998,1.0,902.03,902.63,[sound effects] okay [kiss] [sound effects] [laughs] [imitates baby] okay,896.048339,913.260233,Five
96,VC,8.995232999999985,1.0,904.265,905.525,[sound effects] okay [kiss] [sound effects] [laughs] [imitates baby] okay,896.048339,913.260233,Five
97,V,4.969031000000001,1.0,64.044,64.288,What are you doing what are you doing no yeah you want the blue one you like that look at the blue one,57.757452,69.013031,Five
97,V,,0.0,213.443,214.288,,,,Five
97,V,,0.0,218.155,218.577,,,,Five
97,V,,0.0,773.966,774.7,,,,Five
97,V,,0.0,814.922,815.133,,,,Five
97,V,,0.0,815.52,816.38,,,,Five
97,V,,0.0,816.665,817.943,,,,Five
97,V,0.6416550000000143,1.0,818.199,818.577,Oh you do not want that,817.415898,818.840655,Five
97,V,0.05265499999995882,1.0,818.788,819.966,Oh you do not want that,817.415898,818.840655,Five
97,V,,0.0,820.16,820.47,,,,Five
97,V,,0.0,850.49,850.71,,,,Five
99,CV,0.020049000000000206,1.0,118.98,119.37,kick kick kick,118.344696,119.000049,Five
99,V,,0.0,210.22,210.9,,,,Five
99,V,,0.0,258.675,261.005,,,,Five
99,VCV,,0.0,269.915,272.105,,,,Five
99,V,,0.0,293.085,295.465,,,,Five
99,V,,0.0,318.62,319.49,,,,Five
99,V,,0.0,322.46,323.62,,,,Five
99,V,,0.0,326.8,328.05,,,,Five
99,V,3.9805920000000015,1.0,328.14,328.64,baby what is a matter oh its hard to roll in those here let us try this way,327.294817,332.120592,Five
99,V,1.9105920000000083,1.0,330.21,331.17,baby what is a matter oh its hard to roll in those here let us try this way,327.294817,332.120592,Five
99,V,0.3711569999999824,1.0,338.72,339.17,it is right here can you come get it,337.208509,339.091157,Five
99,V,1.8794679999999744,1.0,345.91,346.24,okay okay you are just going to be cranky huh,343.36882,347.789468,Five
99,V,0.7618750000000318,1.0,420.01,420.62,yay babyname yay babyname,416.017593,420.771875,Five
99,V,,0.0,448.42,448.59,,,,Five
99,V,,0.0,474.48,474.89,,,,Five
99,V,,0.0,476.18,477.09,,,,Five
99,V,,0.0,480.54,480.88,,,,Five
99,V,,0.0,482.69,482.84,,,,Five
