onset,offset,transcript,sub,tier
589.113013,589.43089,Yeah,101,CG
590.134073,591.232194,(voc),101,CG
592.16656,592.474805,ok,101,CG
593.669252,596.193004,You are going to trip on those pants. They are a little long,101,CG
597.811287,598.283287,[unintelligible],101,CG
599.227285,600.306141,big girl,101,CG
601.731772,602.878056,big girl,101,CG
605.88344,607.12605,(voc),101,CG
607.280173,607.915927,Yeah,101,CG
610.304822,610.719025,Go ahead,101,CG
612.04833,613.030859,go ahead walk to it,101,CG
616.277059,617.481139,[laughs],101,CG
622.172234,623.260723,(voc),101,CG
623.5786,624.301048,[imitates baby],101,CG
627.980717,629.570102,[oop] They all came out,101,CG
634.145606,635.022177,They all came out,101,CG
642.102167,646.224937,what is that? a post. It is a post,101,CG
648.199628,649.548198,Wiggly lines,101,CG
651.638481,652.168276,checkers,101,CG
677.347998,677.897058,Oh boy,101,CG
685.74766,686.383414,what do you have,101,CG
689.417696,690.352062,what do you have there,101,CG
698.376052,698.713194,(voc),101,CG
701.265844,702.826331,oh good you got the post,101,CG
706.400041,708.03759,(voc),101,CG
708.25914,709.761832,[laughs],101,CG
722.48655,723.247529,Oh what is that,101,CG
724.547935,725.742383,What is on mommy's head?,101,CG
728.921154,729.6725,[laughs],101,CG
732.745312,733.342536,(voc),101,CG
733.660413,734.026453,Yeah,101,CG
735.008982,735.798859,Can you reach that?,101,CG
736.675429,738.158856,"no, not mommy's glasses",101,CG
739.189548,740.538118,Can you reach that? Big reach,101,CG
743.071502,743.813216,Aahh,101,CG
745.344805,746.327335,down it goes,101,CG
748.533209,749.342351,(voc),101,CG
749.486841,749.910677,yeah,101,CG
750.247819,752.03949,(voc),101,CG
750.845043,751.837205,"yeah, go on",101,CG
767.499878,768.328285,Did it stuck?,101,CG
770.110324,770.871302,See the camera,101,CG
775.225256,778.885659,more discreet than mommy's camera. No big red lights,101,CG
784.934957,785.272099,Yeah,101,CG
786.206465,788.942135,This squish toy like your squish toy at home huh,101,CG
791.398459,792.409886,"Yeah, good good",101,CG
805.587338,806.271255,Want to tell me,101,CG
817.117608,817.946015,Does it taste good?,101,CG
820.508297,821.673847,oh yeah get the knob,101,CG
834.803136,836.82599,oh yeah. oh what do you think,101,CG
838.5406,839.686884,do you want that one or this one?,101,CG
842.538146,843.039043,(voc),101,CG
846.198549,849.627769,You are such a puppy. Get it with your hands. There you go,101,CG
851.467603,852.536826,There you go,101,CG
853.712008,855.079843,crinkly,101,CG
858.287512,858.990695,(voc),101,CG
859.636082,859.915429,uh huh,101,CG
859.915429,860.435591,(voc),101,CG
860.849795,861.109876,Yeah,101,CG
864.587259,865.791339,Coming over here huh,101,CG
873.256635,877.32161,As long as you are not pooping in borrowed pants. I think you might be pooping,101,CG
880.307728,880.818258,Where are you going?,101,CG
881.049441,882.50397,(voc),101,CG
882.927806,883.168622,Yeah,101,CG
885.345599,887.676698,Are you tired because you didn't nap very well,101,CG
886.087312,887.782657,(voc),101,CG
888.813349,890.01743,think someone is coming in here?,101,CG
891.520121,894.207628,You see that door huh? I do not think they are going to come in here,101,CG
896.40387,898.002888,oh they are not coming in here yet,101,CG
899.611539,900.52664,Take some steps?,101,CG
901.73072,903.204514,"That is always fun, take some steps ",101,CG
904.726471,905.082879,Come on,101,CG
908.550629,909.764342,"Oh, mommy hit the wall",101,CG
910.506055,911.112912,(voc),101,CG
911.286299,912.432583,End of the line mommy,101,CG
916.035191,918.000249,(voc),101,CG
918.433718,918.655269,Yeah,101,CG
918.655269,920.735919,(voc),101,CG
922.826202,923.076651,Yeah,101,CG
928.50946,931.206599,(voc),101,CG
934.510595,936.928388,(voc),101,CG
936.928388,937.698999,what is wrong?,101,CG
939.336548,940.51173,Do you not want to play anymore?,101,CG
942.73687,944.971642,"You got to take better naps, then you will not be so tired",101,CG
945.453274,946.618824,Play with these rings huh,101,CG
948.343066,949.498983,Let us play with the rings,101,CG
951.550735,952.889672,This is a neat toy huh,101,CG
953.920365,954.700609,Alright which one,101,CG
955.972117,958.235788,Which one. Got to pick one,101,CG
960.123785,961.009988,(voc),101,CG
962.069579,963.456679,The post ok,101,CG
967.444592,974.206705,You are going to make a stack. I know how you feel about stacks. I k now how you feel about stacks,101,CG
975.930948,978.079027,"They are for knocking over, dismantling",101,CG
981.180737,981.932083,what is wrong sweetie,101,CG
983.116898,983.723754,(voc),101,CG
984.706283,985.159017,Yeah,101,CG
997.228716,999.482753,Oh! Standing up,101,CG
1001.129935,1004.048625,The big standing up bear. Do you see the kangaroo?,101,CG
1005.955888,1007.025111,You see them? on the wall,101,CG
1008.200293,1012.390491,"There is some clouds, and some bees way up high",101,CG
1013.584939,1016.754077,"And there is tigger, you have a tigger at home huh",101,CG
1016.050895,1019.49938,(voc),101,CG
1017.360934,1019.788359,Want to go see him? [x2],101,CG
1020.00991,1021.088766,(voc),101,CG
1022.09056,1022.572192,Okay,101,CG
1025.278964,1028.534796,"Woah there is wires, I bet you want to put those in your mouth huh",101,CG
1030.15308,1034.256585,What else? There is piglet. Piglet has a red balloon,101,CG
1035.219849,1036.481725,And there is a butterfly,101,CG
1037.695437,1042.184248,"There is Eor right there, that is a donkey. Eor",101,CG
1043.561715,1044.553877,(voc),101,CG
1043.648409,1044.688734,Ok where are we going>,101,CG
1045.892814,1047.568894,"Where are we going, there is a playmat",101,CG
1048.994524,1050.43942,And you just walk all over that,101,CG
1052.616397,1053.126927,Oh ok,101,CG
1054.619986,1055.978189,You need to invesitage mom,101,CG
1060.476632,1061.170182,Well that was easy,101,CG
1065.109932,1067.306174,want to stope for a minute? Ok,101,CG
1075.455387,1076.620937,What do you think of that puppy dog?,101,CG
1078.634158,1080.917094,disemboded puppy dog head,101,CG
1084.567865,1086.234312,Yep. No body,101,CG
1089.384185,1091.031366,(voc),101,CG
1091.156591,1091.77308,[laughs] Yeah,101,CG
1094.03675,1094.7303,What do you think?,101,CG
1097.311848,1098.15952,Is that a puppy dog?,101,CG
1100.885557,1101.73323,(voc),101,CG
1102.97584,1103.736819,Littlee puppy stay,101,CG
1105.046858,1107.551345,[animal noises],101,CG
1109.631995,1112.560317,Like your Max puppy at home huh [animal noises],101,CG
1122.356713,1125.150178,[unintelligible],101,CG
1127.211563,1128.126664,You like to chew on velcro,101,CG
1156.523688,1157.910788,(voc),101,CG
1158.546542,1159.750622,uh huh I see that,101,CG
1163.767433,1165.058207,Do you like to put that in your mouth?,101,CG
1168.603018,1173.245951,"I am very surprised Alice, that you would want to put something in your mouth",101,CG
1180.162187,1186.616056,I wonder if they study the effects of sarcasm on babies. Cause you get to hear it a lot huh,101,CG
1188.831563,1190.411316,You have a sarcastic Mommy,101,CG
1192.877272,1194.360699,Daddy is not much better huh,101,CG
1195.651472,1196.682165,(voc),101,CG
1196.874818,1198.907305,Yeah. And he smells bad huh,101,CG
1208.568843,1210.476106,"Yup, now you are chewing on the. Ok ",101,CG
1211.140758,1215.966711,(voc),101,CG
1216.005241,1216.265322,yup,101,CG
1217.440505,1220.156909,(voc),101,CG
1219.405563,1220.070215,Where are you going?,101,CG
1222.834783,1223.615027,where are we going?,101,CG
1226.447023,1227.863021,Want to play with the stacking rings?,101,CG
1235.309052,1236.330112,(voc),101,CG
1236.445704,1237.8906,"Ok, where are we going",101,CG
1239.537781,1241.040473,(voc),101,CG
1240.780392,1241.35835,uh huh,101,CG
1249.334177,1250.278175,There is more velcro,101,CG
1251.896459,1253.1776,It is velcro city here,101,CG
1257.242574,1258.244369,The velcro city,101,CG
1264.900523,1265.815624,(voc),101,CG
1277.355527,1278.973811,I am going to put these on the post,101,CG
1279.426545,1282.383765,Maybe. The post looks like it has seen better days,101,CG
1291.871916,1293.885138,sat right on the microphone,101,CG
1296.986848,1297.14097,(voc),101,CG
1301.109618,1302.015086,Life is good,101,CG
1303.228799,1304.403981,I have new things to put in my mouth,101,CG
1312.090828,1313.352704,Oooh more velcro,101,CG
1316.00168,1317.668127,Hey you found the velcro on the back,101,CG
1322.522977,1324.121995,Yeah makes it stick huh,101,CG
1326.019626,1327.194808,Makes it stick,101,CG
1333.398228,1334.053248,Scratch,101,CG
1342.982705,1344.051928,Now you have two,101,CG
1373.046175,1375.656621,What do you think of that? Blue and yellow,101,CG
1376.841436,1378.238168,Blue and yellow squar es,101,CG
1383.198978,1383.593916,What?,101,CG
1403.003687,1404.496746,Everything goes in your mouth,101,CG
1405.594867,1406.673723,oh that was cool,101,CG
1408.060823,1409.332331,Did you see that roll away?,101,CG
1412.087266,1413.291346,More yellow and blue,101,CG
1414.755508,1415.449058,It is a rectangle,101,CG
1443.297021,1443.923142,(voc),101,CG
1446.196446,1446.466159,(voc),101,CG
1452.99709,1455.482311,"Ooh, they really stick to this carpet huh",101,CG
1462.282955,1463.920504,Maybe she can wear this like a hat,101,CG
1474.381551,1476.645221,[laughs] yeah it is hard to get it off the carpet huh,101,CG
1482.049133,1482.704152,woah,101,CG
1483.831171,1484.534354,(voc),101,CG
1484.784802,1486.239331,Yeah that was tough,101,CG
1501.314413,1502.557024,Somebody looking at you,101,CG
1509.974157,1511.351624,(voc),101,CG
1511.727297,1513.355213,Yeah that camera is looking at you,101,CG
1514.116192,1514.992762,(voc),101,CG
1515.281741,1516.100516,[imitates baby],101,CG
1518.007779,1519.14443,Do you want to look at you?,101,CG
1520.030633,1521.725978,There is a mirror over here,101,CG
1523.161241,1524.384587,You like mirrors at home,101,CG
1526.619359,1527.707847,oh and it is crinkly,101,CG
1529.43209,1530.038946,wow,101,CG
1531.050374,1532.081066,Do you want to come and see?,101,CG
1544.873212,1548.312065,See you can just the pull the velcro ones [unintelligible] that is ok too,101,CG
1549.410186,1553.195814,That is allowed Miss [unintelligible] That is allowed,101,CG
1558.464868,1560.112049,(voc),101,CG
1559.572621,1560.256539,oh really?,101,CG
1564.841676,1565.891633,You have more toys,101,CG
1567.471386,1569.147466,mama is playing with all your toys,101,CG
1575.861416,1577.0077,"You got your sock, come",101,CG
1584.078058,1586.41879,Kinda hard to move in those pants huh,101,CG
1588.008175,1588.923276,(voc),101,CG
1589.539765,1589.819112,What?,101,CG
1594.327187,1595.03037,(voc),101,CG
1595.35788,1595.704655,Yeah,101,CG
1606.897783,1608.727985,Oh look at the toy box,101,CG
1610.914594,1612.783326,Bet you could stand up on here huh,101,CG
1614.459406,1616.655648,Bet you could stand up on this toy box,101,CG
1623.716373,1624.785596,Big girl,101,CG
1627.848776,1628.609754,What is in there?,101,CG
1634.148522,1635.285174,Oh big reach,101,CG
1636.951621,1638.11717,Big reach,101,CG
1640.987697,1643.877489,"try again, big reach",101,CG
1661.746037,1663.528075,What is this guy? [x2],101,CG
1664.741788,1666.947662,"Woah, crazy caterpillar huh",101,CG
1670.097536,1671.080065,Look at this guy,101,CG
1672.573124,1673.555654,Look at this guy,101,CG
1674.01802,1698.330804,[sound effects],101,CG
1694.708932,1694.969013,(voc),101,CG
1708.917076,1710.101891,[sound effects],101,CG
1712.856826,1713.12654,[sound effect],101,CG
1721.333549,1721.5551,[sound effect],101,CG
1726.294359,1728.74105,Yeah? tell me. Caterpillar,101,CG
1730.686843,1732.073943,That is a caterpillar huh,101,CG
1739.635566,1740.386912,(voc),101,CG
1740.685524,1742.062991,[laughs],101,CG
1759.286152,1759.49807,[sound effect],101,CG
1761.520924,1762.137413,(voc),101,CG
1768.061487,1769.121078,That is his noise,101,CG
1771.153565,1776.596006,"Caterpillar nose, alice nose, Mommy nose",101,CG
1779.254615,1779.630288,Yeah,101,CG
1780.343104,1780.844001,(voc),101,CG
1781.942122,1783.329222,His noise is red,101,CG
1786.691013,1786.874034,[sound effect],101,CG
1790.21656,1791.430272,(voc),101,CG
1792.470598,1792.701781,[sound effect],101,CG
1793.385698,1795.938348,(voc),101,CG
1796.680061,1796.891979,[sound effect],101,CG
1800.648709,1803.866011,"Uh oh, that is not part of the simulation",101,CG
1816.966402,1820.183704,It is the doctor's office. We have all kinds of appointments,101,CG
1821.638232,1824.056025,"Appointments here, appointments there ",101,CG
1825.741737,1829.960833,What is this? we were playing with him huh. We were playing with him,101,CG
1830.529159,1831.646546,(voc),101,CG
1831.319036,1832.744667,"Where they can see you, yeah",101,CG
57.805474,58.104086,(voc),101,CG
512.966992,514.758663,(voc),101,CG
515.760457,516.637028,(voc),101,CG
520.952451,522.021674,(voc),101,CG
8.22437,11.875547,Fish get ya [x3],105,CG
12.66848,14.770673,[kissing] [laugh],105,CG
16.061493,20.708447,"Yeah, oh look at these [unintelligible]. Ooh they are blocks",105,CG
22.20211,23.714214,"Ooh, blocks",105,CG
26.093012,26.683101,Boom,105,CG
27.568235,34.24362,"Can you put them up, on, off, on, off. Can you do on?",105,CG
36.179851,37.452231,can you do on?,105,CG
39.535984,40.697722,Want to do on?,105,CG
42.191386,45.418437,No you just want to do knock them down. Knock them down! [x2],105,CG
47.207145,49.862547,Yay! [laughs],105,CG
52.333546,52.886754,(voc),105,CG
53.126478,56.224447,"Oh what is that? yeah that is your, what are you doing to do?",105,CG
57.441506,58.91673,Boom! tickle [x3},105,CG
60.096908,62.75231,"You can explore, Mommy is right here, Mommy is not going anywhere",105,CG
62.844512,63.305519,(voc),105,CG
64.485697,67.473025,Tickle [x12],105,CG
66.366607,67.473025,(voc),105,CG
67.989353,69.778061,What? [x7],105,CG
71.308605,71.714291,(voc),105,CG
71.419247,72.24906,There you go,105,CG
73.410798,76.803812,"What are you going to get? Ooh, look at those rings",105,CG
77.652065,80.196825,"Yeah, can you pull them off?",105,CG
81.321683,82.760026,Ooh can you do off,105,CG
84.714697,85.894875,see you knock down,105,CG
86.595606,87.001293,(voc),105,CG
87.075054,88.845322,oh yeah toy box,105,CG
90.173023,94.266767,You going to do out? Ooooh look at that,105,CG
95.944834,96.534923,Look at that,105,CG
97.60446,98.102348,(voc),105,CG
98.600236,99.208765,Yeah,105,CG
100.997474,102.601779,Yeah [baby name?] Yeah,105,CG
102.601779,104.611771,(voc),105,CG
104.703972,107.322493,Is that so? Going to tell me a story?,105,CG
106.234516,106.566441,(voc),105,CG
108.502672,109.00056,(voc),105,CG
109.406246,109.959455,[imitates baby],105,CG
114.219162,115.454662,(voc),105,CG
118.737033,119.419324,(voc),105,CG
119.511526,120.120055,Yeah,105,CG
121.908763,125.320217,Yeah. Do you want it? Can you pull it out?,105,CG
123.291785,124.010957,(voc),105,CG
129.358641,134.189997,Ooh almost. Boom! Did it come apart?,105,CG
135.702101,136.587235,Was that exciting?,105,CG
147.079761,147.798932,(voc),105,CG
147.891133,149.237275,[arararara],105,CG
151.228826,153.902668,Yeah. You want it out here?,105,CG
157.609167,158.973748,Boom!,105,CG
161.112822,162.827769,[unintelligible] Zach Zach look,105,CG
165.851977,166.755551,And I think,105,CG
177.137435,177.764405,(voc),105,CG
178.317613,180.419807,"Yeah, is that exciting?",105,CG
181.636866,182.042552,[gasp],105,CG
194.065622,194.895435,Do you want another one?,105,CG
199.800552,200.169358,(voc),105,CG
211.04913,212.192428,Can you roll it to Mommy?,105,CG
215.013792,216.230852,Can you roll it back to Mommy?,105,CG
217.613873,218.904694,Whoops well that went somewhere,105,CG
221.781379,222.961558,Can you roll it back to Mommy?,105,CG
224.492102,225.229714,Roll it to Mommy,105,CG
226.133288,228.16172,"No, we are too interested in everything else ok",105,CG
232.937755,233.159039,[gasp],105,CG
237.69535,238.230119,(voc),105,CG
240.682677,241.051483,(voc),105,CG
241.364968,242.286983,[arararara],105,CG
246.454489,248.095674,hi [kiss],105,CG
249.755301,252.761068,Hi [kiss] [laughing],105,CG
256.559768,258.108752,[laughing],105,CG
259.178289,260.229386,[sound effects],105,CG
275.70079,277.932065,[sound effects],105,CG
282.560578,286.525241,[sound effects],105,CG
289.125322,289.328165,(voc),105,CG
289.752292,293.643193,[sound effects],105,CG
311.567156,313.171461,[woo] where did it go?,105,CG
317.302086,318.353183,(voc),105,CG
320.805742,327.167642,Ooh who is that? who is that? Is that Zach? Is that Zach? Is that Zach,105,CG
328.108097,330.025887,"Yeah, peek-a-boo",105,CG
333.179177,336.775034,sleepy boy [x2],105,CG
334.285594,334.61752,(voc),105,CG
337.567966,338.416219,[laughs],105,CG
339.946764,341.901434,Is that Zach? Where is Zach?,105,CG
345.755455,346.456186,(voc),105,CG
345.958298,347.94985,Is that Zach? [x2],105,CG
349.775439,353.758542,Is that Zach? Yeah do you see Zach? Is that funny?,105,CG
355.58413,357.335958,"Hey Zach, where is Mommy?",105,CG
358.663659,359.825397,Where is Mommy?,105,CG
358.663659,359.216868,(voc),105,CG
360.286405,360.63677,(voc),105,CG
361.189979,362.499239,where is Mommy?,105,CG
363.900702,364.878037,Want to come see Mommy?,105,CG
367.238394,369.322147,"Noo, ok you little monkey",105,CG
369.063983,369.469669,(voc),105,CG
370.188841,372.65984,You will come get Mommy? Come get Mommy,105,CG
374.024421,375.259921,Mommy got you,105,CG
379.980635,380.699807,(voc),105,CG
381.861545,382.21191,(voc),105,CG
384.019059,385.217678,Ooh what is in there,105,CG
385.97373,387.87308,Yes I know that is very exciting is it not,105,CG
388.813535,390.233437,What do you see? [gasp],105,CG
404.100536,405.963005,(voc),105,CG
412.398667,413.89233,Tickle [x6],105,CG
421.342208,422.393304,[unintelligible],105,CG
435.670314,436.278844,(voc),105,CG
436.518567,437.219298,mmhmm,105,CG
461.468281,463.92084,(voc),105,CG
465.598906,466.815965,[gasp] who is that?,105,CG
470.596225,471.684202,[gasp] who is that?,105,CG
475.575104,476.773722,[gasp] who is that?,105,CG
478.212065,485.164055,(other),105,CG
480.037654,483.744152,Is that funny? IS that funny?,105,CG
487.487532,488.317345,(voc),105,CG
488.427986,491.19403,"Yeah is that winnie the pooh, is that pooh bear",105,CG
491.747239,493.572828,(other),105,CG
495.269334,496.486393,Yeah is that funny,105,CG
500.67234,502.645451,Does that taste good silly monkey,105,CG
502.166003,502.737652,(voc),105,CG
504.083793,505.005808,(voc),105,CG
507.218643,511.515231,[sound effects],105,CG
515.129528,516.844475,"Boom, now what are you going to do?",105,CG
517.80337,519.813362,I do not think you can fit on that side. Zachy come over here,105,CG
521.546749,523.040412,"Zachy, before you fall in",105,CG
527.005075,527.595164,[unintelligible],105,CG
528.646261,529.531395,stubborn monkey,105,CG
530.840656,531.76267,(voc),105,CG
531.928633,533.698901,[imitates baby],105,CG
532.924408,534.91596,(voc),105,CG
536.003937,537.331638,(voc),105,CG
538.474936,538.862182,(voc),105,CG
540.171443,541.425383,(voc),105,CG
541.572905,543.15877,[arararara] [kiss],105,CG
546.754627,547.879484,(other),105,CG
548.045447,549.188745,[laughs] yeah,105,CG
548.985902,550.295162,(other),105,CG
561.414658,561.949426,Ouch,105,CG
563.074284,564.328224,Ooh look at that,105,CG
567.90564,568.606371,In,105,CG
570.800766,571.261773,[laugh],105,CG
572.700116,573.714332,ooh can you get it?,105,CG
575.134234,575.613682,Out!,105,CG
575.982488,577.494592,[laughs],105,CG
591.97022,593.26104,Oh this is another ball,105,CG
601.780455,605.818879,(voc),105,CG
610.465832,611.148123,(voc) ,105,CG
617.122777,618.61644,Clunk. Out,105,CG
620.405149,620.939917,(voc),105,CG
629.440891,632.5573,oooh yaaay,105,CG
633.534636,642.68102,Yaaay. Ooh fingers. Yaay,105,CG
643.344871,644.248445,(voc),105,CG
645.778989,646.110914,Out,105,CG
647.7521,655.478582,"Can we do in? can we do in? In. In. Good boy, good in.",105,CG
654.593448,655.109776,(voc),105,CG
655.847388,657.599215,Yaaay. Out,105,CG
659.572327,659.848931,(voc),105,CG
659.572327,660.826266,Out is so much more fun,105,CG
660.955348,661.563878,(voc),105,CG
667.686055,668.165502,Out,105,CG
677.090603,677.606931,Out,105,CG
678.80555,680.72334,You like that little bear do you not. [gasp],105,CG
681.921959,682.438287,In,105,CG
683.931951,691.363388,"He is in his honeypot, where is he. Where is he? [gasp] Where is he, where is he, where is he [gasp] There he is!",105,CG
692.377604,696.655752," where is he, where is he? There he is! [laughs]",105,CG
693.225858,694.406036,(other),105,CG
698.223176,699.864362,[aaaaah],105,CG
703.091413,704.197831,Watch your fingers,105,CG
705.746815,708.844784," where is he, where is he? There he is!",105,CG
710.615052,714.044946," where is he, where is he? There he is!",105,CG
715.188244,718.802541," where is he, where is he [gasp] There he is!",105,CG
720.886294,724.242427, where is he [gasp] There he is!,105,CG
731.895148,736.910907," where is he, where is he [gasp] There he is!",105,CG
738.791817,741.871345, where is he [gasp] There he is!,105,CG
742.848681,746.62894, where is he [gasp] There he is!,105,CG
750.040394,754.466064," where is he, where is he [gasp] There he is!",105,CG
757.37963,759.223659,"Yeah, did he give you a kiss?",105,CG
759.537144,759.869069,[gasp],105,CG
761.159889,762.764195,"There, did he give you a kiss?",105,CG
761.325852,761.639337,(voc),105,CG
765.696201,767.411148,There did he give you a kiss?,105,CG
771.228288,772.131863,(voc),105,CG
777.756151,778.420002,There he is ,105,CG
783.196037,784.892544,Yeah you [unintelligible] destructer boy,105,CG
789.779221,790.830318,(voc),105,CG
791.033161,793.688563,Yeah you like the bear do you not,105,CG
797.653225,799.331292,"You want to play, you want mommy to put him back?",105,CG
801.949813,803.590999,"Close, want mommy to close?",105,CG
804.347051,808.901803,Close! Where is he? Where is he? There he is!,105,CG
811.188399,815.70627, Where is he? Where is he? Where is he? There he is!,105,CG
817.052411,817.550299,(voc),105,CG
818.21415,820.224141, Where is he? There he is!,105,CG
821.053954,822.805782,(other),105,CG
835.713986,837.742418,(other),105,CG
840.250297,841.02479,(other),105,CG
850.595301,851.609517,(other),105,CG
853.232262,854.504642,[gasp] There he is,105,CG
855.408216,855.998306,Do you want him?,105,CG
857.989857,858.598387,There you go,105,CG
860.442416,861.585714,(voc),105,CG
875.876939,876.52235,(other),105,CG
892.473201,897.009513,[sound effects},105,CG
894.022186,894.778238,(voc),105,CG
897.913087,898.447856,Yeah,105,CG
899.775557,902.799764,"Look at all those balls, should we go play with the balls?",105,CG
904.643793,906.709106,Ooh what is this? This feels funny,105,CG
910.231201,911.337619,"No, you want pooh bear",105,CG
912.425596,913.089447,You want pooh bear?,105,CG
915.597326,916.777505,You like pooh bear do you not,105,CG
917.09099,917.386034,(voc),105,CG
917.810161,920.760608,Yeah you do. I know he is funny is he not,105,CG
918.437131,919.174743,(voc),105,CG
923.102525,924.0983,(other),105,CG
927.915441,931.511297,(other),105,CG
931.511297,932.433312,ooh clunkers,105,CG
933.926975,936.563937,"Oh you know what, pooh bear likes to hide",105,CG
938.407966,939.606585,"this, [nickname]",105,CG
951.99846,953.289281,(voc),105,CG
954.635422,954.819825,(voc),105,CG
957.217063,958.766047,[gasp] where is pooh bear?,105,CG
966.695372,967.543626,(other),105,CG
973.702683,974.606257,Where is pooh bear,105,CG
983.162552,983.807962,Here I am!,105,CG
991.829489,993.507555,"Yeah, that is interesting",105,CG
994.503331,997.675061,Does this one go in that one?,105,CG
1020.301298,1021.407716,(other),105,CG
1023.56523,1024.450364,(other),105,CG
1024.671647,1026.866042,[imitates baby],105,CG
1033.006659,1034.315919,(other),105,CG
1050.063928,1051.004383,(voc),105,CG
1051.981718,1059.68976,[buzzing noises],105,CG
1069.24183,1074.847679,"[laughs] the mommy hug. Ooh yeah I know, big boy. Big boy",105,CG
1100.184639,1102.581876,(other),105,CG
1111.617619,1113.092842,What are you doing silly monkey?,105,CG
1126.480493,1127.310307,(voc),105,CG
1131.772857,1132.270745,(voc),105,CG
1132.344506,1133.83817,(other),105,CG
1134.077893,1135.405594,Is that Zachary in there?,105,CG
1135.608437,1136.530452,(other),105,CG
1137.378705,1138.558884,Do you like to see Zach?,105,CG
1138.90925,1139.683742,Tickle [x4],105,CG
1140.20007,1141.45401,(other),105,CG
1143.611524,1144.459777,[tickle [x4],105,CG
1144.312255,1144.957665,(voc),105,CG
1146.672612,1149.143611,(other),105,CG
1148.793245,1152.960751,"You are so silly, are you burbling Zach? are you burbling Zach?",105,CG
1151.467088,1152.960751,(voc),105,CG
1153.882766,1157.036056,Yeah is thar zach? do you see zach? I see zach?,105,CG
1157.589264,1161.812091,"Where is mommy, do you see mommy? [x3]",105,CG
1164.430612,1165.444828,You are so silly,105,CG
1165.832074,1167.712984,Where is Mommy? I see Zach,105,CG
1169.925819,1170.829393,I see Zach,105,CG
1172.913146,1174.019563,I see Zach,105,CG
1175.808272,1176.933129,I see Zach,105,CG
1180.086419,1180.75027,(voc),105,CG
1181.746045,1182.889343,(voc),105,CG
1182.520538,1190.523624,Tickle [x20] ooh,105,CG
1197.383412,1198.50827,(voc),105,CG
1203.61623,1204.316962,What are you doing?,105,CG
1205.865946,1206.677319,Do you want to sit up?,105,CG
1223.789909,1224.933207,(voc),105,CG
1229.58016,1231.110704,What? Where are you going?,105,CG
1233.950509,1235.020046,Yup that is a chair,105,CG
1237.17756,1239.427275,[aaaww] nice chair,105,CG
1242.045797,1242.820289,Does it feel funny?,105,CG
1244.461475,1245.807616,(other),105,CG
1246.342385,1247.467242,Yeah hi,105,CG
1252.280158,1252.907128,(voc),105,CG
1253.552538,1255.54409,"oooh, what do you see?",105,CG
1257.148395,1258.69738,"Honey, yeah",105,CG
1260.172603,1260.836453,Honey,105,CG
1260.393886,1261.149938,(other),105,CG
1263.030848,1265.833772,Is that like pooh bear? [x2],105,CG
1272.02971,1272.951724,Peek-a-boo,105,CG
1275.183,1275.920611,Peek-a-boo,105,CG
1297.311349,1298.270244,(other),105,CG
1301.368213,1301.902981,(voc),105,CG
1318.92337,1321.597212,oopsy. In,105,CG
1335.353669,1337.363661,"Yeah, ooohh",105,CG
1344.112807,1347.524261,[sound effects],105,CG
1348.11435,1352.410938,Did you get it? [sound effects],105,CG
1353.462035,1354.605333,(voc),105,CG
1355.324504,1356.560004,Oooh,105,CG
1357.021011,1364.286485,"[sound effects] ooh this one feels soft. Soft. Is that soft? Yeah, soft",105,CG
1379.610367,1383.814754,Oooh soft. [aaah aaah],105,CG
1382.118247,1382.800538,(voc_,105,CG
1389.881609,1390.324176,Boom,105,CG
1393.09022,1393.71719,(voc),105,CG
1394.030675,1394.842048,[unintelligible],105,CG
1394.602324,1396.095987,(voc),105,CG
1396.90736,1397.884696,Do you need Mommy hug?,105,CG
1399.341479,1402.56853,[singing],105,CG
1406.293468,1407.233923,(voc),105,CG
1407.989975,1409.041072,(voc),105,CG
1413.558943,1415.347651,(voc),105,CG
1424.918162,1425.305408,voc),105,CG
1425.655774,1428.790623,"No Zachary, no",105,CG
1429.528235,1429.897041,(voc),105,CG
1432.626204,1433.142532,(voc),105,CG
1434.488673,1435.078762,(voc),105,CG
1436.480225,1437.254717,Zachary,105,CG
1441.200939,1442.823685,"Good boy, good Zach",105,CG
1443.874781,1444.557072,(voc),105,CG
1445.350005,1447.083392,"Good Zachary, good boy",105,CG
1448.20825,1448.945861,(voc),105,CG
1449.351548,1450.273562,Yeah I know,105,CG
1453.703456,1455.104918,Mommy does not want you to play with those,105,CG
1458.608574,1462.241311,"Zachary. I see your little brain turning, yes I do",105,CG
1463.679654,1464.214422,(voc),105,CG
1464.564788,1465.763407,Yeah [imitates baby],105,CG
1473.877135,1474.577866,You want to do in?,105,CG
1475.905567,1476.495656,(voc),105,CG
1476.901342,1478.229043,No you do not want to do in,105,CG
1479.224819,1486.213689,Mommy is going to throw some stuff in. In [x4],105,CG
1490.547158,1491.211008,(voc),105,CG
1491.911739,1494.733104,In [x3] ,105,CG
1497.075021,1499.121893,(voc),105,CG
1497.757311,1498.384281,In,105,CG
1499.822624,1500.947482,[mamamama],105,CG
1503.529122,1504.395816,(voc),105,CG
1505.760398,1506.922136,No Zachary,105,CG
1509.227172,1509.669739,(voc),105,CG
1511.310925,1514.261372,In [x3],105,CG
1513.708163,1514.667058,(voc),105,CG
1515.294028,1515.736595,(voc),105,CG
1515.294028,1515.884117,Back up,105,CG
1519.590616,1520.180705,(voc),105,CG
